instaID,lat,long,image
1135202085803451275_47431591,37.8009605,-122.274231,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/12317370_1013435625394758_483970931_n.jpg
1135159757004012968_9050702,37.8039,-122.2591,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/11142321_831128347009131_1179814835_n.jpg
1135138957789520049_39684119,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s640x640/sh0.08/e35/12299036_543955112439333_275116837_n.jpg
1135113502340617792_1063614292,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/12356444_955778801154819_1079319008_n.jpg
1135102269470212633_634105191,37.799204228,-122.254629141,https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/12237491_1003756576334081_211449764_n.jpg
1135101999768076823_634105191,37.799204228,-122.254629141,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s480x480/e35/12345690_513173252193376_1948954006_n.jpg
1135077825713477893_33926221,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xft1/t50.2886-16/12302622_1747811755442675_1413208883_n.mp4
1135005389658575749_8899147,37.79916,-122.2783813,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/12339057_436286856566163_100009179_n.jpg
1135003024203556359_368737408,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/e35/12292846_1692823507670569_2029186894_n.jpg
1135001348237280375_612354464,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s640x640/sh0.08/e35/12339056_1216867331660655_1427157820_n.jpg
1134988047988726860_1617787982,37.808425498,-122.261437432,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/12356457_417190631821969_102956525_n.jpg
1134957954007710797_2282362190,37.79612,-122.27142,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/12331910_457123354474763_570054958_n.jpg
1134957151396502878_1774354550,37.802898373,-122.23763553,https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s480x480/e35/12331495_910075449079782_975022135_n.jpg
1134941392176303095_1686020913,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/12317552_1529451444040624_573773741_n.jpg
1134875949809876665_29365846,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/12276992_1662616594012819_1634342342_n.jpg
1134872745655221840_29365846,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/12357509_789448771198844_61278200_n.jpg
1134870946319784731_668539949,37.8039,-122.2591,https://scontent.cdninstagram.com/hphotos-xap1/l/t51.2885-15/s640x640/sh0.08/e35/12331390_1677956019127031_1500349309_n.jpg
1134856606865529875_2061783686,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/sh0.08/e35/12338811_197847477220761_888204771_n.jpg
1134851196663420173_174510820,37.796123,-122.271424,https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/sh0.08/e35/12331464_1553743458181466_1412881456_n.jpg
1134799075851167468_481965824,37.8044,-122.271,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s480x480/e35/12331376_930043520415755_1352119790_n.jpg
1134585881224848077_646746319,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/12317497_927938550615552_661368697_n.jpg
1134519781031733117_481965824,37.8044,-122.271,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/12357291_1514574482204409_1889322969_n.jpg
1134513578579384392_14901333,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/12357275_1515864892046878_1179562022_n.jpg
1134509624985435806_197515302,37.8015366,-122.2623672,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/12338879_1708588139363088_648719181_n.jpg
1134500005173585339_481965824,37.8044,-122.271,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/12357906_1514805535485090_1066092260_n.jpg
1134495978611033391_521103600,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s640x640/sh0.08/e35/12357578_1233898469970700_1525646253_n.jpg
1134488354810295122_12114667,37.802898373,-122.23763553,https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s640x640/sh0.08/e35/12353438_784416311670035_103894351_n.jpg
1134486891191137072_12114667,37.802898373,-122.23763553,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/12356371_425853377604425_1959236203_n.jpg
1134422247259583557_319438404,37.80049515,-122.27021911,https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/12357547_932105756825051_1340137812_n.jpg
1134378274756290892_50944409,37.8039,-122.2591,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/12357441_944621222284104_1693663647_n.jpg
1134342767204962613_10839675,37.7986,-122.2636,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/12331363_783125408483113_2015887187_n.jpg
1134305317015577748_481965824,37.8044,-122.271,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/12338533_1012415985486764_1944141118_n.jpg
1134301595887789101_481965824,37.8044,-122.271,https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/12317874_467604070107588_429736426_n.jpg
1134294648328847384_810989383,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/sh0.08/e35/12356562_926273640788684_114879911_n.jpg
1134278552985593120_481965824,37.8044,-122.271,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/12354054_1069008573251633_1440110144_n.jpg
1134254980462219002_47447754,37.813103929,-122.230009643,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/12346056_943836278986424_353041437_n.jpg
1134254935677403095_207919670,37.8121643,-122.2476578,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/12292868_193477354326198_1029334085_n.jpg
1134236079308815397_2282362190,37.81074333,-122.242808584,https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/sh0.08/e35/12346017_176699659346828_2009269551_n.jpg
1134223795450317609_1933326825,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/12317659_1672477273024129_316844785_n.jpg
1134222787534370384_2033817284,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/12357302_428705890666638_1173616069_n.jpg
1134163801729480372_180398148,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/12353930_1533865883602678_1904477806_n.jpg
1133890218710024211_320220015,37.813103929,-122.230009643,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/12353307_739392716160878_251884609_n.jpg
1133834828910627647_6053009,37.797773,-122.266588,https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/sh0.08/e35/12328164_1745598605669021_1805376035_n.jpg
1133824813463486630_398510239,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/12331808_445386182313368_682570534_n.jpg
1133736283014853643_1493381180,37.798829582,-122.260630282,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/12142590_547985382024802_1219473197_n.jpg
1133677919361172084_180183711,37.8044,-122.271,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/sh0.08/e35/12331503_1670346409873855_689395384_n.jpg
1133663174612453192_8868552,37.80737242,-122.254306971,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s640x640/sh0.08/e35/12292808_780674432044806_328711904_n.jpg
1133646750018269401_1536883,37.79976,-122.25576,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/12093396_855035697945026_1816925644_n.jpg
1133627372443195576_23177229,37.808996,-122.250511,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/sh0.08/e35/12338568_865426363578932_888888457_n.jpg
1133621260572305633_329533977,37.799305,-122.254631,https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/sh0.08/e35/12338960_911179375597466_861225930_n.jpg
1133574465024360590_1644758775,37.7982788,-122.255043,https://scontent.cdninstagram.com/hphotos-xaf1/t50.2886-16/12318849_1966660800024500_1718731711_n.mp4
1133571182022033775_2265205703,37.7982788,-122.255043,https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s640x640/sh0.08/e35/12338855_1529615067357573_715710752_n.jpg
1133565403237859469_299007703,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/12353436_1490835804556262_2028464036_n.jpg
1133562798926131450_4146467,37.8044,-122.271,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/12269882_948795238531952_765561022_n.jpg
1133504350075931772_5312226,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/sh0.08/e35/12346178_451858798355678_776955247_n.jpg
1133501024657146745_1644758775,37.7982788,-122.255043,https://scontent.cdninstagram.com/hphotos-xpa1/t50.2886-16/12353165_1561442077449731_38415_n.mp4
1133498388829119885_25952248,37.806323437,-122.249741659,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/sh0.08/e35/12301320_788761501232714_1663866971_n.jpg
1133497223524839708_4146467,37.8094788,-122.2501221,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/12292614_1025160564213228_1187314380_n.jpg
1133492026374298808_1774354550,37.799881,-122.2503891,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/12353461_1210226865659786_297543823_n.jpg
1133488590255974061_4377712,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/sh0.08/e35/12346057_1649398201990304_1018009379_n.jpg
1133461530500334430_2265205703,37.7982788,-122.255043,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/12256881_1482687462040713_1145046644_n.jpg
1133458771839065717_231180294,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xta1/t51.2885-15/s640x640/sh0.08/e35/12328307_1523373604641327_1830691645_n.jpg
1133392976322641894_2282362190,37.81074333,-122.242808584,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s640x640/sh0.08/e35/12346150_435294780006023_165877696_n.jpg
1133354401198930670_198591437,37.803301894,-122.2536078,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s640x640/sh0.08/e35/12292634_1652102198340807_1824906058_n.jpg
1133110112353386591_180183711,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/12269994_567406553422352_1003260943_n.jpg
1133019234217689155_1644758775,37.7982788,-122.255043,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/e35/12345706_1519706411655632_1608683974_n.jpg
1133014394132004712_30612334,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/sh0.08/e35/12328318_1095500870462080_1776817095_n.jpg
1133007937864195929_365866526,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/e15/12292856_1029104517148386_2123550009_n.jpg
1132969098602715688_1682593429,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xpt1/l/t51.2885-15/s640x640/sh0.08/e35/12107643_481757995357836_1031784206_n.jpg
1132949548923711753_42440603,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/12317456_1645061502420222_187839395_n.jpg
1132944862411155411_1987851976,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/12298837_1221070041243763_15519088_n.jpg
1132930969054982710_662921003,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/12356489_1674112299531662_613173955_n.jpg
1132926114047480694_234716043,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/sh0.08/e35/12301290_541859735972755_1385727808_n.jpg
1132909235777795214_725264828,37.806323437,-122.249741659,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/12301248_1099959310027824_1056334819_n.jpg
1132907046358521996_53208877,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s640x640/sh0.08/e35/12346028_1682238758658158_1565705827_n.jpg
1132903138422251630_23476367,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xaf1/t50.2886-16/12352820_1679487682327307_1650049623_n.mp4
1132859800961792396_28902413,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s640x640/sh0.08/e35/12299008_1706821262882655_1344136334_n.jpg
1132852896389751722_23476367,37.808482857,-122.251260057,https://scontent.cdninstagram.com/hphotos-xpt1/t50.2886-16/12319137_926417720785932_352977369_n.mp4
1132849308867322710_23476367,37.808482857,-122.251260057,https://scontent.cdninstagram.com/hphotos-xaf1/t50.2886-16/12298612_1671439519768090_1258172744_n.mp4
1132776665370328779_196234094,37.739311,-122.145737,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/12292784_1069690933063724_790815595_n.jpg
1132748776768686953_1686020913,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/12317618_823412254435920_253633599_n.jpg
1132706602408145765_589539,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/12338697_192483684428322_1292489751_n.jpg
1132650243533569007_1401277,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/12301134_936184959750444_1822898920_n.jpg
1132432618262272480_18846445,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s640x640/sh0.08/e35/12269945_1519968964984900_1707188596_n.jpg
1132352459890055954_195969693,37.8099594,-122.2640228,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s640x640/sh0.08/e35/12269939_434837226714092_1184799761_n.jpg
1132337724771008432_196234094,37.739311,-122.145737,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s640x640/sh0.08/e35/12339034_792770620869578_1528062984_n.jpg
1132289286088514148_195969693,37.8044,-122.271,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s480x480/e35/12346059_1653346384953803_2146188105_n.jpg
1132272947778302999_318441804,37.807433461,-122.25966075,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/11142251_437162026408412_2075374043_n.jpg
1132226473145481299_54142125,37.798829582,-122.260630282,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/12317414_791072387682628_1673145545_n.jpg
1132184348214985364_3126823,37.805536344,-122.254301678,https://scontent.cdninstagram.com/hphotos-xpt1/t51.2885-15/s640x640/sh0.08/e35/12317390_677852575685009_2105333386_n.jpg
1132172206083705555_35873105,37.798829582,-122.260630282,https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s640x640/sh0.08/e35/12317845_924230044297183_1938835969_n.jpg
1132081462777102059_2282362190,37.796131134,-122.271461487,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s640x640/sh0.08/e35/12301423_1647698145517932_113885871_n.jpg
